DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
27.03.2013,Overcast,2.29,9,8,06:56:00,19:24:00,19:45:00,6:35:00,20,90,1008
26.03.2013,Partly cloudy,2.40,14,10,06:58:00,19:23:00,18:37:00,6:3:00,11,80,1002
25.03.2013,Sunny,0.00,10,8,06:59:00,19:22:00,17:31:00,5:33:00,22,82,1014
24.03.2013,Sunny,0.00,11,8,07:01:00,19:21:00,16:27:00,5:2:00,8,69,1017
23.03.2013,Partly cloudy,1.83,9,6,07:03:00,19:20:00,15:25:00,4:29:00,21,70,1010
22.03.2013,Cloudy,1.55,14,6,07:04:00,19:19:00,14:25:00,3:55:00,20,80,998
21.03.2013,Partly cloudy,0.00,16,11,07:06:00,19:18:00,13:27:00,3:17:00,13,62,1007
20.03.2013,Sunny,0.25,12,10,07:08:00,19:16:00,0:32:00,2:35:00,11,78,1013
19.03.2013,Sunny,0.00,14,9,07:09:00,19:15:00,11:40:00,1:50:00,30,67,1009
18.03.2013,Sunny,0.00,9,4,07:11:00,19:14:00,10:52:00,1:0:00,6,62,1020
17.03.2013,Overcast,1.14,5,4,07:13:00,19:13:00,10:8:00,12:6:00,13,73,1021
16.03.2013,Overcast,3.52,9,4,07:14:00,19:12:00,9:29:00,,29,86,1010
15.03.2013,Sunny,2.97,14,10,07:16:00,19:11:00,8:53:00,23:9:00,29,70,997
14.03.2013,Partly cloudy,0.00,16,11,07:18:00,19:10:00,8:19:00,22:9:00,17,60,1002
13.03.2013,Sunny,0.00,14,10,07:19:00,19:9:00,7:48:00,21:7:00,24,71,1005
12.03.2013,Sunny,2.38,14,11,07:21:00,19:8:00,7:17:00,20:3:00,22,80,1001
11.03.2013,Sunny,1.46,14,11,07:23:00,19:7:00,6:46:00,18:58:00,21,78,1002
10.03.2013,Sunny,0.59,14,10,07:24:00,19:5:00,6:13:00,17:52:00,25,78,1006
09.03.2013,Overcast,1.18,13,9,07:26:00,19:4:00,5:39:00,16:43:00,20,78,1008
08.03.2013,Partly cloudy,0.64,12,10,07:28:00,19:3:00,4:59:00,15:34:00,17,72,1011
07.03.2013,Partly cloudy,0.00,12,8,07:29:00,19:2:00,4:15:00,14:25:00,13,55,1018
06.03.2013,Sunny,0.00,9,3,07:31:00,19:1:00,3:24:00,13:19:00,8,54,1027
05.03.2013,Sunny,0.01,7,4,07:32:00,19:0:00,2:26:00,0:17:00,22,64,1030
04.03.2013,Sunny,0.00,9,5,07:34:00,18:59:00,1:24:00,11:21:00,12,68,1019
03.03.2013,Sunny,0.02,8,6,07:36:00,18:57:00,12:17:00,10:31:00,29,76,1016
02.03.2013,Sunny,0.10,10,7,07:37:00,18:56:00,,9:49:00,17,70,1016
01.03.2013,Sunny,0.00,7,5,07:39:00,18:55:00,23:9:00,9:11:00,7,63,1019
28.02.2013,Overcast,1.63,7,5,07:40:00,18:54:00,22:1:00,8:36:00,24,81,1021
27.02.2013,Overcast,0.25,9,7,07:42:00,18:53:00,20:54:00,8:5:00,15,88,1017
26.02.2013,Partly cloudy,0.96,9,8,07:43:00,18:52:00,19:48:00,7:35:00,14,91,1019
25.02.2013,Sunny,0.01,12,9,07:45:00,18:50:00,18:43:00,7:4:00,14,79,1022
24.02.2013,Sunny,0.00,11,8,07:46:00,18:49:00,17:41:00,6:32:00,13,87,1022
23.02.2013,Partly cloudy,0.22,9,8,07:48:00,18:48:00,16:38:00,5:59:00,6,88,1013
22.02.2013,Partly cloudy,0.90,9,7,07:49:00,18:47:00,15:39:00,5:23:00,13,85,1009
21.02.2013,Partly cloudy,0.14,9,6,07:51:00,18:46:00,14:42:00,4:42:00,10,74,1018
20.02.2013,Overcast,0.00,7,6,07:52:00,18:44:00,13:48:00,3:58:00,9,79,1015
19.02.2013,Cloudy,0.82,8,5,07:53:00,18:43:00,0:58:00,3:10:00,18,74,1016
18.02.2013,Cloudy,0.26,6,5,07:55:00,18:42:00,0:13:00,2:17:00,19,77,1020
17.02.2013,Partly cloudy,0.03,6,4,07:56:00,18:41:00,11:32:00,1:22:00,18,75,1020
16.02.2013,Cloudy,0.08,5,4,07:57:00,18:40:00,10:55:00,12:24:00,12,76,1020
15.02.2013,Overcast,2.67,8,6,07:59:00,18:38:00,10:21:00,,27,87,1011
14.02.2013,Sunny,0.00,10,8,08:00:00,18:37:00,9:49:00,23:24:00,19,79,1013
13.02.2013,Sunny,0.00,11,8,08:01:00,18:36:00,9:19:00,22:21:00,11,71,1019
12.02.2013,Sunny,0.00,9,5,08:02:00,18:35:00,8:48:00,21:17:00,10,78,1020
11.02.2013,Sunny,0.00,9,5,08:02:00,18:35:00,8:48:00,21:17:00,10,78,1020
10.02.2013,Partly cloudy,0.95,9,8,08:05:00,18:32:00,7:43:00,19:2:00,14,86,1012
09.02.2013,Partly cloudy,4.23,10,8,08:06:00,18:31:00,7:4:00,17:51:00,16,81,1011
08.02.2013,Cloudy,0.00,11,9,08:07:00,18:30:00,6:21:00,16:39:00,24,80,1005
07.02.2013,Partly cloudy,0.30,13,10,08:08:00,18:28:00,5:31:00,15:30:00,20,69,1006
06.02.2013,Sunny,0.39,11,7,08:09:00,18:27:00,4:34:00,14:23:00,8,83,1007
05.02.2013,Sunny,0.68,10,7,08:11:00,18:26:00,3:32:00,13:24:00,18,84,1017
04.02.2013,Sunny,1.42,13,10,08:12:00,18:25:00,2:25:00,0:31:00,19,71,1015
03.02.2013,Sunny,0.00,14,10,08:13:00,18:23:00,1:17:00,11:47:00,29,70,1011
02.02.2013,Sunny,0.00,12,8,08:14:00,18:22:00,12:10:00,11:8:00,22,66,1010
01.02.2013,Sunny,2.88,9,6,08:15:00,18:21:00,,10:33:00,22,78,1014
31.01.2013,Partly cloudy,4.04,7,4,08:16:00,18:20:00,23:4:00,10:2:00,17,78,1013
30.01.2013,Partly cloudy,0.00,5,3,08:17:00,18:18:00,21:59:00,9:33:00,6,73,1018
29.01.2013,Overcast,0.25,5,4,08:17:00,18:17:00,20:55:00,9:3:00,16,83,1020
28.01.2013,Cloudy,0.70,5,3,08:18:00,18:16:00,19:53:00,8:33:00,12,85,1016
27.01.2013,Overcast,0.61,7,3,08:19:00,18:15:00,18:51:00,8:1:00,33,89,1012
26.01.2013,Cloudy,0.18,10,7,08:20:00,18:14:00,17:50:00,7:26:00,26,90,1005
25.01.2013,Sunny,1.16,12,9,08:21:00,18:12:00,16:52:00,6:47:00,23,77,1004
24.01.2013,Cloudy,0.26,12,9,08:22:00,18:11:00,15:56:00,6:5:00,17,71,1011
23.01.2013,Sunny,0.61,12,10,08:22:00,18:10:00,15:4:00,5:18:00,27,78,1010
22.01.2013,Sunny,0.78,13,10,08:23:00,18:9:00,14:17:00,4:27:00,24,73,1006
21.01.2013,Sunny,0.00,13,10,08:24:00,18:7:00,13:34:00,3:33:00,16,70,1011
20.01.2013,Partly cloudy,0.04,12,8,08:24:00,18:6:00,0:56:00,2:37:00,29,79,1011
19.01.2013,Sunny,0.04,11,9,08:25:00,18:5:00,0:21:00,1:39:00,34,77,1003
18.01.2013,Overcast,0.00,13,10,08:25:00,18:4:00,11:50:00,12:38:00,19,72,1004
17.01.2013,Partly cloudy,1.01,12,9,08:26:00,18:3:00,11:20:00,,30,77,1007
16.01.2013,Sunny,1.60,13,8,08:26:00,18:2:00,10:50:00,23:37:00,20,67,1013
15.01.2013,Sunny,0.00,10,8,08:27:00,18:1:00,10:20:00,22:32:00,13,64,1024
14.01.2013,Sunny,0.00,9,5,08:27:00,18:0:00,9:48:00,21:26:00,7,75,1027
13.01.2013,Overcast,0.00,6,5,08:28:00,17:58:00,9:13:00,20:16:00,14,84,1024
12.01.2013,Partly cloudy,0.00,10,6,08:28:00,17:57:00,8:31:00,19:4:00,19,87,1013
11.01.2013,Partly cloudy,0.29,8,6,08:28:00,17:56:00,7:44:00,17:51:00,27,69,1014
10.01.2013,Sunny,0.01,6,1,08:28:00,17:55:00,6:49:00,16:40:00,17,70,1021
09.01.2013,Partly cloudy,0.27,1,1,08:29:00,17:54:00,5:46:00,15:35:00,17,73,1023
08.01.2013,Blizzard,1.82,2,0,08:29:00,17:53:00,4:38:00,14:37:00,35,78,1021
07.01.2013,Partly cloudy,6.98,4,3,08:29:00,17:52:00,3:28:00,13:48:00,26,77,1013
06.01.2013,Cloudy,1.75,7,5,08:29:00,17:51:00,2:18:00,13:6:00,23,75,1011
05.01.2013,Partly cloudy,3.26,8,7,08:29:00,17:50:00,1:11:00,0:29:00,12,72,1013
04.01.2013,Sunny,0.45,9,7,08:29:00,17:49:00,12:6:00,11:58:00,14,77,1021
03.01.2013,Sunny,0.00,10,8,08:29:00,17:49:00,,11:28:00,8,82,1028
02.01.2013,Sunny,0.00,10,8,08:29:00,17:48:00,23:2:00,10:59:00,4,78,1024
01.01.2013,Partly cloudy,0.08,9,7,08:29:00,17:47:00,22:0:00,10:29:00,17,84,1022
31.12.2012,Sunny,0.00,10,8,08:29:00,17:46:00,20:59:00,9:59:00,20,84,1023
30.12.2012,Cloudy,0.18,10,8,08:29:00,17:45:00,19:59:00,9:26:00,33,86,1025
29.12.2012,Overcast,1.57,11,8,08:28:00,17:44:00,19:0:00,8:49:00,33,89,1021
28.12.2012,Partly cloudy,0.21,13,11,08:28:00,17:44:00,18:3:00,8:8:00,11,80,1016
27.12.2012,Sunny,0.01,13,11,08:28:00,17:43:00,17:10:00,7:23:00,15,72,1019
26.12.2012,Sunny,0.00,13,11,08:28:00,17:42:00,16:20:00,6:34:00,15,66,1021
25.12.2012,Sunny,0.00,11,7,08:27:00,17:42:00,15:36:00,5:41:00,12,73,1024
24.12.2012,Cloudy,0.00,8,7,08:27:00,17:41:00,14:56:00,4:45:00,18,77,1024
23.12.2012,Overcast,0.00,7,6,08:26:00,17:40:00,14:20:00,3:49:00,33,86,1021
22.12.2012,Overcast,0.51,6,3,08:26:00,17:40:00,13:48:00,2:50:00,23,87,1019
21.12.2012,Overcast,0.86,4,0,08:26:00,17:39:00,13:18:00,1:50:00,14,86,1016
20.12.2012,Overcast,9.81,3,1,08:25:00,17:39:00,0:49:00,12:49:00,38,93,1011
19.12.2012,Overcast,0.03,11,9,08:24:00,17:38:00,0:21:00,,20,88,1003
18.12.2012,Cloudy,0.00,11,9,08:24:00,17:38:00,11:51:00,23:46:00,26,84,1009
17.12.2012,Overcast,3.21,9,9,08:23:00,17:38:00,11:19:00,22:39:00,8,88,1013
16.12.2012,Overcast,0.67,9,8,08:23:00,17:37:00,10:42:00,21:31:00,10,58,1020
15.12.2012,Sunny,0.00,9,6,08:22:00,17:37:00,9:59:00,20:19:00,13,61,1027
14.12.2012,Partly cloudy,0.00,6,5,08:21:00,17:37:00,9:8:00,19:7:00,16,63,1030
13.12.2012,Partly cloudy,0.07,7,5,08:20:00,17:36:00,8:8:00,17:57:00,10,57,1025
12.12.2012,Sunny,0.00,12,6,08:20:00,17:36:00,7:1:00,16:53:00,19,65,1014
11.12.2012,Partly cloudy,1.86,12,6,08:19:00,17:36:00,5:50:00,15:58:00,14,71,1010
10.12.2012,Overcast,0.00,11,7,08:18:00,17:36:00,4:36:00,15:11:00,22,85,1006
09.12.2012,Partly cloudy,0.00,15,9,08:17:00,17:36:00,3:25:00,14:31:00,22,62,1008
08.12.2012,Sunny,0.38,11,7,08:16:00,17:36:00,2:16:00,13:56:00,14,66,1017
07.12.2012,Overcast,3.94,9,7,08:16:00,17:36:00,1:11:00,13:25:00,19,83,1012
06.12.2012,Cloudy,1.44,10,8,08:15:00,17:36:00,12:7:00,0:55:00,18,82,1006
05.12.2012,Sunny,3.04,13,7,08:14:00,17:36:00,,0:25:00,18,63,1005
04.12.2012,Overcast,6.81,13,6,08:13:00,17:36:00,23:5:00,11:56:00,28,82,1005
03.12.2012,Sunny,3.60,16,14,08:12:00,17:36:00,22:5:00,11:24:00,26,77,1002
02.12.2012,Partly cloudy,3.14,16,14,08:11:00,17:37:00,21:6:00,10:48:00,15,76,1012
01.12.2012,Cloudy,1.85,16,15,08:10:00,17:37:00,20:9:00,10:9:00,13,78,1013
30.11.2012,Partly cloudy,0.84,18,15,08:09:00,17:37:00,19:15:00,9:26:00,22,72,1011
29.11.2012,Sunny,0.00,18,15,08:08:00,17:37:00,18:24:00,8:38:00,22,67,1011
28.11.2012,Cloudy,0.00,16,13,08:07:00,17:38:00,17:38:00,7:47:00,20,65,1017
27.11.2012,Sunny,0.00,13,11,08:06:00,17:38:00,16:56:00,6:52:00,6,69,1019
26.11.2012,Sunny,0.09,13,11,08:05:00,17:39:00,16:19:00,5:55:00,13,75,1022
25.11.2012,Partly cloudy,0.15,12,11,08:03:00,17:39:00,15:46:00,4:57:00,21,78,1023
24.11.2012,Overcast,1.67,13,12,08:02:00,17:39:00,15:15:00,3:58:00,26,82,1023
23.11.2012,Partly cloudy,0.39,13,12,08:01:00,17:40:00,14:46:00,2:58:00,24,79,1023
22.11.2012,Light rain shower,0.90,15,13,08:00:00,17:41:00,14:18:00,1:57:00,27,80,1022
21.11.2012,Partly cloudy,0.00,16,14,07:59:00,17:41:00,13:50:00,12:54:00,26,81,1020
20.11.2012,Sunny,0.00,17,14,07:58:00,17:42:00,13:20:00,,27,81,1020
19.11.2012,Sunny,0.00,17,14,07:57:00,17:42:00,0:47:00,23:49:00,18,79,1019
18.11.2012,Partly cloudy,0.36,17,15,07:56:00,17:43:00,0:8:00,22:41:00,21,80,1019
17.11.2012,Partly cloudy,0.19,15,14,07:54:00,17:44:00,11:24:00,21:32:00,30,79,1021
16.11.2012,Partly cloudy,0.08,16,14,07:53:00,17:45:00,10:30:00,20:22:00,27,80,1023
15.11.2012,Partly cloudy,0.13,17,14,07:52:00,17:46:00,9:28:00,19:16:00,22,76,1022
14.11.2012,Sunny,0.61,16,15,07:51:00,17:46:00,8:17:00,18:16:00,25,73,1024
13.11.2012,Sunny,0.03,16,14,07:50:00,17:47:00,7:4:00,17:24:00,19,80,1023
12.11.2012,Sunny,0.02,17,15,07:49:00,17:48:00,5:50:00,16:39:00,19,71,1025
11.11.2012,Partly cloudy,1.55,16,15,07:47:00,17:49:00,4:37:00,16:0:00,25,71,1024
10.11.2012,Cloudy,3.32,15,14,07:46:00,17:50:00,3:27:00,15:27:00,29,75,1018
09.11.2012,Partly cloudy,0.06,15,14,07:45:00,17:51:00,2:20:00,14:55:00,24,71,1016
08.11.2012,Overcast,1.42,15,15,07:44:00,17:52:00,1:16:00,14:24:00,37,74,1019
07.11.2012,Light rain,6.65,17,14,07:43:00,17:53:00,12:13:00,13:54:00,23,82,1017
06.11.2012,Partly cloudy,3.89,21,18,07:41:00,17:54:00,,13:22:00,21,75,1012
05.11.2012,Sunny,0.00,20,18,07:40:00,17:55:00,23:13:00,0:48:00,18,72,1014
04.11.2012,Partly cloudy,0.00,20,18,07:39:00,17:56:00,22:15:00,0:10:00,7,74,1017
03.11.2012,Sunny,0.03,20,18,07:38:00,17:57:00,21:20:00,11:29:00,14,79,1016
02.11.2012,Sunny,4.18,23,19,07:37:00,17:59:00,20:28:00,10:42:00,17,70,1010
01.11.2012,Sunny,0.15,21,17,07:36:00,18:0:00,19:40:00,9:52:00,13,67,1013
31.10.2012,Overcast,0.00,19,16,07:34:00,18:1:00,18:57:00,8:58:00,14,72,1016
30.10.2012,Sunny,0.68,20,16,07:33:00,18:2:00,18:18:00,8:2:00,28,68,1009
29.10.2012,Sunny,0.08,23,20,07:32:00,18:3:00,17:44:00,7:3:00,13,69,1008
28.10.2012,Partly cloudy,1.01,23,20,07:31:00,18:5:00,17:12:00,6:4:00,26,66,1010
27.10.2012,Sunny,0.00,21,18,07:30:00,18:6:00,16:43:00,5:4:00,17,62,1011
26.10.2012,Sunny,0.00,19,17,07:29:00,18:7:00,16:14:00,4:3:00,10,72,1011
25.10.2012,Partly cloudy,0.42,19,17,07:27:00,18:9:00,15:47:00,3:1:00,16,76,1014
24.10.2012,Cloudy,2.23,19,17,07:26:00,18:10:00,15:18:00,1:58:00,30,80,1016
23.10.2012,Partly cloudy,10.74,20,19,07:25:00,18:11:00,14:46:00,12:53:00,28,80,1015
22.10.2012,Partly cloudy,6.96,21,19,07:24:00,18:13:00,14:11:00,,26,83,1014
21.10.2012,Sunny,5.56,21,17,07:23:00,18:14:00,13:31:00,23:46:00,23,80,1015
20.10.2012,Partly cloudy,2.08,19,17,07:22:00,18:16:00,0:42:00,22:39:00,18,74,1019
19.10.2012,Sunny,0.00,21,18,07:21:00,18:17:00,11:46:00,21:34:00,26,73,1022
18.10.2012,Sunny,0.11,22,19,07:19:00,18:19:00,10:42:00,20:32:00,27,72,1022
17.10.2012,Sunny,1.71,24,20,07:18:00,18:20:00,9:31:00,19:38:00,16,71,1019
16.10.2012,Sunny,0.48,24,21,07:17:00,18:22:00,8:17:00,18:50:00,9,68,1018
15.10.2012,Sunny,0.11,24,21,07:16:00,18:23:00,7:3:00,18:9:00,10,66,1015
14.10.2012,Sunny,0.00,23,21,07:15:00,18:25:00,5:51:00,17:32:00,9,66,1014
13.10.2012,Sunny,0.07,23,21,07:14:00,18:26:00,4:41:00,16:59:00,9,59,1015
12.10.2012,Sunny,0.00,22,19,07:13:00,18:28:00,3:33:00,16:27:00,7,59,1016
11.10.2012,Partly cloudy,0.00,20,18,07:12:00,18:29:00,2:28:00,15:56:00,9,64,1012
10.10.2012,Sunny,0.00,20,17,07:11:00,18:31:00,1:25:00,15:24:00,15,66,1012
09.10.2012,Sunny,0.00,19,17,07:09:00,18:32:00,12:24:00,14:50:00,22,67,1015
08.10.2012,Sunny,0.51,22,18,07:08:00,18:34:00,,14:13:00,24,68,1011
07.10.2012,Sunny,0.00,23,20,07:07:00,18:36:00,23:27:00,13:33:00,10,74,1014
06.10.2012,Sunny,0.00,23,21,07:06:00,18:37:00,22:33:00,0:48:00,22,76,1020
05.10.2012,Sunny,0.00,23,20,07:05:00,18:39:00,21:44:00,11:59:00,14,75,1016
04.10.2012,Sunny,1.34,23,21,07:04:00,18:41:00,20:59:00,11:6:00,14,79,1013
03.10.2012,Sunny,0.00,24,22,07:03:00,18:42:00,20:19:00,10:10:00,7,78,1014
02.10.2012,Sunny,0.00,23,21,07:02:00,18:44:00,19:44:00,9:12:00,6,84,1016
01.10.2012,Sunny,0.00,24,21,07:01:00,18:46:00,19:11:00,8:12:00,18,83,1018
30.09.2012,Sunny,0.00,24,21,07:00:00,18:47:00,18:40:00,7:12:00,21,82,1018
29.09.2012,Sunny,0.02,23,21,06:59:00,18:49:00,18:12:00,6:11:00,21,83,1019
28.09.2012,Sunny,0.00,24,21,06:58:00,18:51:00,17:44:00,5:8:00,21,78,1018
27.09.2012,Sunny,0.00,25,21,06:57:00,18:52:00,17:15:00,4:4:00,20,72,1017
26.09.2012,Sunny,0.00,25,23,06:56:00,18:54:00,16:44:00,2:59:00,10,65,1014
25.09.2012,Sunny,0.00,24,21,06:55:00,18:56:00,16:10:00,1:53:00,9,57,1011
24.09.2012,Sunny,0.00,23,20,06:54:00,18:58:00,15:32:00,12:46:00,6,65,1014
23.09.2012,Sunny,0.00,23,19,06:53:00,18:59:00,14:47:00,,9,58,1018
22.09.2012,Sunny,0.01,19,16,06:52:00,19:1:00,13:55:00,23:42:00,9,58,1018
21.09.2012,Partly cloudy,4.97,22,17,06:51:00,19:3:00,0:56:00,22:41:00,14,74,1014
20.09.2012,Sunny,0.08,22,20,06:50:00,19:4:00,11:49:00,21:46:00,5,72,1012
19.09.2012,Sunny,3.31,23,21,06:49:00,19:6:00,10:39:00,20:57:00,18,78,1012
18.09.2012,Partly cloudy,0.37,23,21,06:48:00,19:8:00,9:27:00,20:15:00,23,85,1013
17.09.2012,Thundery outbreaks possible,3.16,23,22,06:47:00,19:10:00,8:14:00,19:38:00,23,88,1011
16.09.2012,Sunny,1.24,26,22,06:46:00,19:11:00,7:3:00,19:3:00,28,73,1009
15.09.2012,Sunny,1.25,26,24,06:45:00,19:13:00,5:54:00,18:31:00,6,61,1011
14.09.2012,Sunny,0.00,26,22,06:44:00,19:15:00,4:47:00,18:0:00,7,62,1013
13.09.2012,Sunny,0.00,24,21,06:43:00,19:17:00,3:42:00,17:29:00,7,70,1010
12.09.2012,Sunny,0.00,24,20,06:42:00,19:18:00,2:38:00,16:55:00,20,70,1011
11.09.2012,Sunny,0.00,22,21,06:41:00,19:20:00,1:38:00,16:18:00,36,69,1017
10.09.2012,Sunny,0.01,23,21,06:40:00,19:22:00,12:41:00,15:39:00,32,66,1019
09.09.2012,Sunny,0.00,24,21,06:39:00,19:23:00,,14:55:00,26,67,1016
08.09.2012,Sunny,0.00,23,21,06:38:00,19:25:00,23:50:00,14:7:00,31,64,1017
07.09.2012,Cloudy,0.12,24,22,06:37:00,19:27:00,23:3:00,13:15:00,31,76,1015
06.09.2012,Sunny,0.00,25,22,06:36:00,19:28:00,22:21:00,0:20:00,17,78,1011
05.09.2012,Sunny,0.24,25,22,06:35:00,19:30:00,21:44:00,11:24:00,28,77,1013
04.09.2012,Sunny,0.00,25,22,06:34:00,19:32:00,21:10:00,10:24:00,29,74,1014
03.09.2012,Sunny,0.00,25,22,06:33:00,19:33:00,20:39:00,9:24:00,31,71,1017
02.09.2012,Sunny,0.01,25,22,06:32:00,19:35:00,20:10:00,8:22:00,33,73,1020
01.09.2012,Sunny,0.03,25,22,06:31:00,19:37:00,19:42:00,7:20:00,30,71,1018
31.08.2012,Sunny,0.00,25,22,06:30:00,19:38:00,19:14:00,6:15:00,28,67,1016
30.08.2012,Sunny,0.00,25,21,06:29:00,19:40:00,18:43:00,5:9:00,27,59,1017
29.08.2012,Sunny,0.00,24,21,06:28:00,19:42:00,18:10:00,4:1:00,21,54,1019
28.08.2012,Cloudy,3.50,24,22,06:27:00,19:43:00,17:33:00,2:53:00,30,67,1014
27.08.2012,Sunny,0.00,27,23,06:26:00,19:45:00,16:50:00,1:47:00,14,80,1006
26.08.2012,Sunny,0.00,28,24,06:25:00,19:46:00,16:0:00,12:45:00,15,79,1008
25.08.2012,Sunny,0.00,28,24,06:24:00,19:48:00,15:2:00,,22,72,1012
24.08.2012,Sunny,0.00,29,25,06:23:00,19:49:00,13:59:00,23:48:00,22,62,1013
23.08.2012,Sunny,0.00,29,25,06:22:00,19:51:00,0:51:00,22:59:00,18,64,1015
22.08.2012,Sunny,0.00,29,25,06:21:00,19:52:00,11:41:00,22:15:00,18,63,1017
21.08.2012,Sunny,0.00,28,23,06:20:00,19:54:00,10:30:00,21:38:00,18,62,1017
20.08.2012,Sunny,0.01,26,24,06:19:00,19:55:00,9:21:00,21:4:00,25,62,1019
19.08.2012,Sunny,0.30,25,23,06:18:00,19:57:00,8:12:00,20:32:00,26,63,1019
18.08.2012,Sunny,0.01,26,23,06:17:00,19:58:00,7:5:00,20:2:00,29,66,1016
17.08.2012,Sunny,0.00,28,24,06:16:00,20:0:00,5:58:00,19:31:00,24,59,1015
16.08.2012,Sunny,0.00,28,25,06:15:00,20:1:00,4:54:00,18:59:00,13,55,1012
15.08.2012,Sunny,0.00,28,25,06:14:00,20:2:00,3:51:00,18:24:00,10,56,1012
14.08.2012,Sunny,0.00,27,23,06:13:00,20:4:00,2:52:00,17:46:00,9,54,1013
13.08.2012,Sunny,0.00,26,22,06:12:00,20:5:00,1:58:00,17:3:00,9,56,1013
12.08.2012,Torrential rain shower,29.72,27,23,06:11:00,20:6:00,1:8:00,16:16:00,22,74,1009
11.08.2012,Sunny,0.00,28,25,06:10:00,20:8:00,12:24:00,15:26:00,31,67,1009
10.08.2012,Sunny,0.00,28,25,06:09:00,20:9:00,,14:32:00,27,68,1012
09.08.2012,Sunny,0.00,28,25,06:08:00,20:10:00,23:45:00,13:36:00,23,80,1014
08.08.2012,Sunny,0.29,28,24,06:07:00,20:12:00,23:10:00,0:37:00,22,71,1013
07.08.2012,Sunny,0.00,30,25,06:06:00,20:13:00,22:39:00,11:38:00,17,67,1013
06.08.2012,Sunny,0.00,29,25,06:05:00,20:14:00,22:10:00,10:37:00,13,73,1013
05.08.2012,Sunny,0.00,29,25,06:04:00,20:15:00,21:42:00,9:36:00,15,72,1013
04.08.2012,Sunny,1.92,28,24,06:03:00,20:16:00,21:14:00,8:31:00,9,72,1011
03.08.2012,Sunny,3.24,27,24,06:02:00,20:18:00,20:44:00,7:26:00,11,75,1011
02.08.2012,Sunny,0.00,27,25,06:01:00,20:19:00,20:12:00,6:17:00,13,68,1010
01.08.2012,Sunny,0.13,27,25,06:00:00,20:20:00,19:37:00,5:7:00,18,59,1010
31.07.2012,Sunny,0.68,28,25,05:59:00,20:21:00,18:55:00,3:58:00,25,72,1009
30.07.2012,Sunny,0.00,28,25,05:58:00,20:22:00,18:7:00,2:52:00,15,76,1008
29.07.2012,Sunny,0.00,27,25,05:57:00,20:23:00,17:10:00,1:52:00,14,80,1008
28.07.2012,Sunny,0.35,29,25,05:57:00,20:24:00,16:7:00,12:59:00,19,73,1007
27.07.2012,Sunny,0.00,29,25,05:56:00,20:25:00,14:59:00,12:14:00,20,79,1007
26.07.2012,Sunny,0.04,28,25,05:55:00,20:26:00,13:50:00,,18,85,1007
25.07.2012,Sunny,0.00,29,25,05:54:00,20:27:00,0:39:00,23:35:00,17,81,1009
24.07.2012,Sunny,0.00,29,25,05:53:00,20:28:00,11:31:00,23:1:00,18,81,1012
23.07.2012,Sunny,0.00,28,25,05:52:00,20:29:00,10:23:00,22:29:00,22,82,1011
22.07.2012,Sunny,0.00,28,24,05:51:00,20:30:00,9:17:00,22:0:00,24,76,1009
21.07.2012,Sunny,0.00,27,24,05:50:00,20:30:00,8:11:00,21:30:00,27,77,1011
20.07.2012,Sunny,0.04,27,24,05:49:00,20:31:00,7:7:00,20:59:00,28,76,1012
19.07.2012,Sunny,0.00,27,24,05:49:00,20:32:00,6:4:00,20:26:00,34,65,1014
18.07.2012,Sunny,0.00,26,23,05:48:00,20:33:00,5:3:00,19:50:00,33,66,1015
17.07.2012,Sunny,0.26,27,24,05:47:00,20:33:00,4:6:00,19:9:00,32,78,1014
16.07.2012,Sunny,0.00,29,25,05:46:00,20:34:00,3:14:00,18:24:00,13,67,1009
15.07.2012,Sunny,0.00,29,25,05:45:00,20:35:00,2:28:00,17:35:00,18,68,1012
14.07.2012,Sunny,0.00,29,25,05:44:00,20:35:00,1:47:00,16:42:00,19,73,1012
13.07.2012,Sunny,0.01,29,25,05:44:00,20:36:00,1:10:00,15:47:00,15,68,1010
12.07.2012,Sunny,0.00,28,25,05:43:00,20:36:00,12:38:00,14:49:00,8,63,1012
11.07.2012,Sunny,0.00,29,25,05:42:00,20:37:00,12:8:00,13:51:00,9,66,1011
10.07.2012,Sunny,0.00,28,25,05:42:00,20:37:00,,0:51:00,7,68,1011
09.07.2012,Sunny,0.00,28,23,05:41:00,20:38:00,23:41:00,11:51:00,14,74,1010
08.07.2012,Sunny,0.06,27,24,05:40:00,20:38:00,23:13:00,10:49:00,17,74,1008
07.07.2012,Sunny,0.00,28,23,05:40:00,20:39:00,22:45:00,9:45:00,11,69,1010
06.07.2012,Sunny,0.34,26,23,05:39:00,20:39:00,22:15:00,8:38:00,20,75,1011
05.07.2012,Sunny,0.00,28,25,05:38:00,20:39:00,21:42:00,7:29:00,9,66,1010
04.07.2012,Sunny,0.00,27,22,05:38:00,20:39:00,21:3:00,6:17:00,5,66,1012
03.07.2012,Sunny,0.00,26,22,05:37:00,20:40:00,20:18:00,5:8:00,20,65,1016
02.07.2012,Sunny,0.00,25,23,05:37:00,20:40:00,19:24:00,4:3:00,33,61,1017
01.07.2012,Sunny,0.00,25,22,05:36:00,20:40:00,18:21:00,3:5:00,32,61,1016
30.06.2012,Sunny,0.00,26,22,05:36:00,20:40:00,17:13:00,2:15:00,25,65,1016
